address,name,symbol,onchain_mcap
0x20de6118c3672659e488d1d45279cdf77391fbdc,BIDZ,BIDZ,0
0x4b8285ab433d8f69cb48d5ad62b415ed1a221e4f,MagicCraft,MCRT,0
0xdefac16715671b7b6aeefe012125f1e19ee4b7d7,Defactor,FACTR,0
0x586fc153cf7e9c029d8c30842c4cb6a86f03b816,Wrapped BYTZ,WBYTZ,0
0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380,SOPH AI Token,SOPH,0
0x393b312c01048b3ed2720bf1b090084c09e408a1,fry.world,FRIES,0
0xae2df9f730c54400934c06a17462c41c08a06ed8,DogeBonk.com,DOBO,0
0xb0c4080a8Fa7afa11a09473f3be14d44AF3f8743,Stobox Token v.2,STBU,0
0x680d3113caf77b61b510f332d5ef4cf5b41a761d,DeHub,DHB,0
0xdDC3D26BAA9D2d979F5E2e42515478bf18F354D5,QiDao,QI,0
0x4b87642aedf10b642be4663db842ecc5a88bf5ba,bZx Protocol Token,BZRX,0
0xf1c3e69494e27bf067c4076a6f244a46446719d6,GAINS,GAINS,0
0xdef1fac7bf08f173d286bbbdcbeeade695129840,Cerby Token,CERBY,0
0x0da6ed8b13214ff28e9ca979dd37439e8a88f6c4,StableX Token,STAX,0
0x8aa688ab789d1848d131c65d98ceaa8875d97ef1,MultiVAC,MTV,0
0xC3afDe95B6Eb9ba8553cDAea6645D45fB3a7FAF5,Kiba Inu,KIBA,0
0x780207b8c0fdc32cf60e957415bfa1f2d4d9718c,Cashaa,CAS,0
0xf5bde7eb378661f04c841b22ba057326b0370153,Pink BNB,PNB,0
0xeD00Fc7D48B57B81FE65D1cE71c0985e4CF442CB,Chirpley Token,CHRP,0
0x23c5D1164662758b3799103Effe19cC064d897D6,Aura,AURA,0
0xA719b8aB7EA7AF0DDb4358719a34631bb79d15Dc,Ferrum Network Token,FRM,0
0x3aD9594151886Ce8538C1ff615EFa2385a8C3A88,SafeMars,SAFEMARS,0
0x7536c00711e41df6aebcca650791107645b6bc52,OXBULL.TECH,OXB,0
0xeB84be66c8E71f07eA57Cf3b21626d7784F32A7F,OMAX TOKEN,OMAX,0
0x0f5d8cd195a4539bcf2ec6118c6da50287c6d5f5,Gold Fever Native Gold [via ChainPort.io],NGL,0
0xde5ed76e7c05ec5e4572cfc88d1acea165109e44,DEUS,DEUS,0
0x4374F26F0148a6331905eDf4cD33B89d8Eed78d1,Yoshi.exchange,YOSHI,0
0x6759565574de509b7725abb4680020704b3f404e,VIP TOKEN,VIP,0
0x7b0e7e40ee4672599f7095d1ddd730b0805195ba,Wrapped Signa,WSIGNA,0
0x6c9297be2e3ce9c10c480a25b7157a43fd992942,MEAN,MEAN,0
0x837a130aed114300bab4f9f1f4f500682f7efd48,WeSendit,WSI,0
0x9abdba20edfba06b782126b4d8d72a5853918fd0,TABOO TOKEN,TABOO,0
0x1865dc79a9e4b5751531099057d7ee801033d268,Laika AI,LKI,0
0x8e3bcc334657560253b83f08331d85267316e08a,Rubic,BRBC,0
0x928e55dab735aa8260af3cedada18b5f70c72f1b,Frontier Token,FRONT,0
0x2ff3d0f6990a40261c66e1ff2017acbc282eb6d0,Venus SXP,vSXP,0
0x988F7c894e4001EEB7B570CDE80dffE21CF7B6B9,LUCRO,LCR,0
0xdce40c14d5956f8b8ba912402ba73b4d4d599612,PLAYZAP,PZP,0
0xdfd9e2a17596cad6295ecffda42d9b6f63f7b5d5,FinNexus,FNX,0
0xea89199344a492853502a7a699cc4230854451b8,Onino,ONI,0
0xc822bb8f72c212f0f9477ab064f3bdf116c193e6,UpBots Token,UBXN,0
0xf16e81dce15b08f326220742020379b855b87df9,IceToken,ICE,0
0x9e24415d1e549ebc626a13a482bb117a2b43e9cf,Lovely Inu Finance,LOVELY,0
0xb81408a1cc2f4be70a6a3178d351ca95a77c5a06,XODEX,XODEX,0
0xc0eff7749b125444953ef89682201fb8c6a917cd,Horizon Protocol,HZN,0
0x1D3437E570e93581Bd94b2fd8Fbf202d4a65654A,NanoByte Token,NBT,0
0x43B35e89d15B91162Dea1C51133C4c93bdd1C4aF,Sakai Vault,SAKAI,0
0xa776f5b86cc520861f55a261515264e3bd86e72e,Sphynx Labs,SPHYNX,0
0x1a3264F2e7b1CFC6220ec9348d33cCF02Af7aaa4,Dypius,DYP,0
0x68784ffaa6ff05e3e04575df77960dc1d9f42b4a,Allbridge,ABR,0
0x708Cb02ad77E1B245B1640cee51B3Cc844bcAeF4,Etherland,bELAND,0
0xcd7c5025753a49f1881b31c48caa7c517bb46308,Raven Protocol,RAVEN,0
0x1610bc33319e9398de5f57b33a5b184c806ad217,Venus DOT,vDOT,0
0x351dA1E7500aBA1d168b9435DCE73415718d212F,WEB3WAR Token,FPS,0
0xf0e406c49c63abf358030a299c0e00118c4c6ba5,NerveNetwork,NVT,0
0x28cE223853D123b52C74439B10b43366d73Fd3B5,FAME MMA,FAME,0
0x62823659d09f9f9d2222058878f89437425eb261,ERTHA Token,ERTHA,0
0x2fa5daf6fe0708fbd63b1a7d1592577284f52256,UnmarshalToken,MARSH,0
0x6ad0b271f4b3d7651ae9947a18bae29ca20d83eb,NFTWorkx,WRKX,0
0xf1e083a825db31c844b8b6be0b16a43fd523ca9c,AvaCoach,AVAC,0
0x201bc9f242f74c47bbd898a5dc99cdcd81a21943,IGU Token,IGU,0
0x235D650fc6d9Eb7D4bAc77e128265295A0054304,Kwai,KWAI,0
0xe64f5cb844946c1f102bd25bbd87a5ab4ae89fbe,ROOBEE,bROOBEE,0
0x414f9e74ba3a9d0acce65182809492f41ac671e0,Jarvis Reward Token (Wormhole),JRT,0
0x8b303d5bbfbbf46f1a4d9741e491e06986894e18,Woonkly Power,WOOP,0
0x658a109c5900bc6d2357c87549b651670e5b0539,The Force Token,FOR,0
0xc13b7a43223bb9bf4b69bd68ab20ca1b79d81c75,Juggernaut DeFi,JGN,0
0x5621b5a3f4a8008c4ccdd1b942b121c8b1944f1f,Exeedme,XED,0
0x1D1cB8997570e73949930c01Fe5796C88d7336c6,PolkaBridge,PBR,0
0x0808bf94d57c905f1236212654268ef82e1e594e,RITE Coin,RITE,0
0x0a3a21356793b49154fd3bbe91cbc2a16c0457f5,RFOX,RFOX,0
0xb49B7e0742EcB4240ffE91661d2A580677460b6A,Peri Finance Token,PERI,0
0x10b9dd394467f2cfbc769e07e88dc7e2c41b0965,Renewable Energy Token,RET,0
0x12e34cdf6a031a10fe241864c32fb03a4fdad739,FREE coin BSC,FREE,0
0x471ea49dd8e60e697f4cac262b5fafcc307506e4,Kommunitas,KOM,0
0x7e52a123ed6db6ac872a875552935fbbd2544c86,SYL,SYL,0
0x57f2bE3E97E7653A2e6d6BdddA40160D202D5305,KARAT,KARAT,0
0x9cd9c5a44cb8fab39b2ee3556f5c439e65e4fddd,MARS4 [via ChainPort.io],MARS4,0
0x8b0ce9c8797c393efeef48791960ee3d7297bac6,LION,LION,0
0x000851476180bfc499ea68450A5327D21C9b050e,SLAM TOKEN,SLAM,0
0x6679eb24f59dfe111864aec72b443d1da666b360,ARIVA,ARV,0
0x2e01A3Df69E387E769cC0429f697fD207c02e2f0,The LoveChain,LOV,0
0xe60eaf5a997dfae83739e035b005a33afdcc6df5,Deri,DERI,0
0x474021845C4643113458ea4414bdb7fB74A01A77,UnoRe,UNO,0
0x5e7f472B9481C80101b22D0bA4ef4253Aa61daBc,Mudol2 Token,MUDOL2,0
0x5f0388ebc2b94fa8e123f404b79ccf5f40b29176,Venus BCH,vBCH,0
0xeb986DA994E4a118d5956b02d8b7c3C7CE373674,Gather,GTH,0
0xa42f745b71b03a309ed070378c5865077025a6fd,STO Cash,STOC,0
0xc53708664b99df348dd27c3ac0759d2da9c40462,GourmetGalaxy,GUM,0
0x9ba6a67a6f3b21705a46b380a1b97373a33da311,Chainport.io-Peg Fear NFTs,FEAR,0
0xa41F142b6eb2b164f8164CAE0716892Ce02f311f,Avocado DAO Token,AVG,0
0x5b6dcf557e2abe2323c48445e8cc948910d8c2c9,Wrapped MIR Token,MIR,0
0xc5326b32e8baef125acd68f8bc646fd646104f1c,ZAP TOKEN,ZAP,0
0xa03110800894b3CcF8723D991d80875561F96777,BIT GAME VERSE TOKEN,BGVT,0
0xca003170865d064002d0ee140d3092efa60cd74c,SKYHASH,SKH,0
0x90df11a8cce420675e73922419e3f4f3fe13cccb,Streamity,STM,0
0xaFCC12e4040615E7Afe9fb4330eB3D9120acAC05,PirateCash,PIRATE,0
0xc6DdDB5bc6E61e0841C54f3e723Ae1f3A807260b,Aurox Token,URUS,0
0x842defb310cace2b923c1fd7b3db067d3d0fcc34,CheemsInu,CINU,0
0x34294afabcbaffc616ac6614f6d2e17260b78bed,ApeBond,ABOND,0
0x04F73A09e2eb410205BE256054794fB452f0D245,DxSale.Network,SALE,0
0xb160A5F19ebccd8E0549549327e43DDd1D023526,Winkies,WNK,0
0xd32d01a43c869edcd1117c640fbdcfcfd97d9d65,Nominex,NMX,0
0x49324d59327fb799813b902db55b2a118d601547,Boss Token,BOSS,0
0xbcb24afb019be7e93ea9c43b7e22bb55d5b7f45d,BSCS Token,BSCS,0
0x3f670f65b9ce89b82e82121fd68c340ac22c08d6,ClinTex,CTI,0
0xaab09b5cd1694d12c8c980306f5e2f5d65b00e1c,Revomon,REVO,0
0xfe1d7f7a8f0bda6e415593a2e4f82c64b446d404,Bull Perks,BLP,0
0x0231f91e02DebD20345Ae8AB7D71A41f8E140cE7,BSC Wrapped Jupiter,bwJUP,0
0x1236a887ef31B4d32E1F0a2b5e4531F52CeC7E75,GamiWorld.io,GAMI,0
0x9c4a515cd72d27a4710571aca94858a53d9278d5,VIDT DAO,VIDT,0
0xeDF3ce4Dd6725650a8e9398e5C6398D061Fa7955,vEmpire Gamer Token,VEMP,0
0x755f34709e369d37c6fa52808ae84a32007d1155,Nabox Token,NABOX,0
0x9809e877192b510d767a94ba39a79429219a5afb,ShopNext Token,NEXT,0
0x2ac895feba458b42884dcbcb47d57e44c3a303c8,HOLD,EARN,0
0x09531ece451453d68f8c6399120f67f19fee4489,Dastra,DAN,0
0xa184088a740c695e156f91f5cc086a06bb78b827,AUTOv2,AUTO,0
0x3192ccddf1cdce4ff055ebc80f3f0231b86a7e30,Bsc-Peg INSUR Token,INSUR,0
0x233d91a0713155003fc4dce0afa871b508b3b715,Ditto,DITTO,0
0x78650b139471520656b9e7aa7a5e9276814a38e9,StandardBTCHashrateToken,BTCST,0
0xc49dde62b4a0810074721faca54aab52369f486a,POLKER,PKR,0
0x3920123482070c1a2dff73aad695c60e7c6f6862,Euler.Tools,EULER,0
0xf11f3130d64AA7b52876786336C8Dc55b3BDf093,Sity Token,SITY,0
0x758d08864fb6cce3062667225ca10b8f00496cc2,NAOSToken,NAOS,0
0x0565805ca3a4105faee51983b0bd8ffb5ce1455c,BlockchainSpace [via ChainPort.io],GUILD,0
0x39703a67bac0e39f9244d97f4c842d15fbad9c1f,The Three Kingdoms,TTK,0
0xe0e514c71282b6f4e823703a39374cf58dc3ea4f,BELT Token,BELT,0
0x734548a9e43d2D564600b1B2ed5bE9C2b911c6aB,Meta Apes Peel,PEEL,0
0x11582ef4642b1e7f0a023804b497656e2663bc9b,KCCPAD.io,KCCPAD,0
0x64619f611248256F7F4b72fE83872F89d5d60d64,QUINT,QUINT,0
0x722cB8e411D40942C0f581B919ecCE3E4D759602,Osean,OSEAN,0
0x377c6e37633e390aef9afb4f5e0b16689351eed4,Wrapped ZYX,WZYX,0
0x347e430b7cd1235e216be58ffa13394e5009e6e2,GAIA Everworld,GAIA,0
0x5cd0c2C744caF04cda258Efc6558A3Ed3defE97b,CZRed,CZR,0
0x6e4a971b81ca58045a2aa982eaa3d50c4ac38f42,Bridge,BRG,0
0x6e8ce91124d57c37556672f8889cb89af52a6746,Cairo Bank,CBANK,0
0x1F36FB2D91d9951Cf58aE4c1956C0b77e224F1E9,VCGamers,VCG,0
0x1785113910847770290f5f840b4c74fc46451201,FABWELT,WELT,0
0xd73E883e203646e87F6d073BAF3D7719bDa68Bcb,Rhythm,RHYTHM,0
0x33840024177a7daca3468912363bed8b425015c5,ethbox Token,EBOX,0
0x829c09fcc46d9fd31967272aba245bef9f727f93,USDEX,USDEX,0
0xdfd7b0dd7bf1012dfdf3307a964c36b972300ac8,Wonderman Token,WNDR,0
0x784eddf185be4c8517b2e913cc28d4ec3a7cc645,PengyOS,POS,0
0x40fed5691e547885cabd7a2990de719dcc8497fc,Safe Haven Token,SHA,0
0xddc0dbd7dc799ae53a98a60b54999cb6ebb3abf0,SafeBLAST,BLAST,0
0xf6565a97dc832d93dc83b75ee9aa5c7e8ecb0f9d,HYVE,HYVE,0
0x79ebc9a2ce02277a4b5b3a768b1c0a4ed75bd936,CatGirl,CATGIRL,0
0x7837fd820bA38f95c54D6dAC4ca3751b81511357,DOSE,DOSE,0
0xd3b71117e6c1558c1553305b44988cd944e97300,YEL Token,YEL,0
0x33a3d962955a3862c8093d1273344719f03ca17c,Spore,SPORE,0
0xd8a2ae43fd061d24acd538e3866ffc2c05151b53,AIR,AIR,0
0x0e8d5504bf54d9e44260f8d153ecd5412130cabb,UNCL on xDai on BSC,UNCL,0
0x1d1eb8e8293222e1a29d2c0e4ce6c0acfd89aaac,Hakka Finance on xDai on BSC,HAKKA,0
0xfcb8a4b1a0b645e08064e05b98e9cc6f48d2aa57,ZMINE Token,ZMN,0
0x5971f6eCF4092824ed8229154d97c21317A04764,Cat Token,CAT,0
0x464FdB8AFFC9bac185A7393fd4298137866DCFB8,REALM,REALM,0
0xcf0990170a60da34ffcffa14ead4a3de27d0f4ce,Bitcoin BAM,BTCBAM,0
0x4cfbbdfbd5bf0814472ff35c72717bd095ada055,Suterusu,Suter,0
0xcd40f2670cf58720b694968698a5514e924f742d,OddzToken,ODDZ,0
0x94b69263fca20119ae817b6f783fc0f13b02ad50,League Of Ancients,LOA,0
0x74f08af7528ffb751e3a435ddd779b5c4565e684,King,KING,0
0x0173295183685F27C84db046B5F0bea3e683c24b,Cat,CAT,0
0x85daB10c3BA20148cA60C2eb955e1F8ffE9eAa79,ARTH Valuecoin (BSC),ARTH.bsc,0
0x959229d94c9060552daea25ac17193bca65d7884,IOI Token  via ChainPort.io,IOI,0
0x72b7d61e8fc8cf971960dd9cfa59b8c829d91991,AQUA,AQUA,0
0x630d98424efe0ea27fb1b3ab7741907dffeaad78,PEAKDEFI,PEAK,0
0x448bee2d93be708b54ee6353a7cc35c4933f1156,Smart Advertising Transaction Token,SATT,0
0x339c72829ab7dd45c3c52f965e7abe358dd8761e,Wanaka Farm,WANA,0
0x3910db0600ea925f63c36ddb1351ab6e2c6eb102,Spartan Protocol Token V2,SPARTA,0
0x16B3E050e9e2f0Ac4f1BEA1b3E4fdc43d7f062Dd,SOMBRA,SMBR,0
0x95c91eEf65F50570cFC3f269961a00108Cf7BF59,The DONS,DONS,0
0xffeecbf8d7267757c2dc3d13d730e97e15bfdf7f,BoringDAO,BORING,0
0x6d3a160b86edcd46d8f9bba25c2f88cccade19fc,Football World Community,Fwc,0
0x1f681b1c4065057e07b95a1e5e504fb2c85f4625,TETU Reward Token,TETU,0
0xb299b7697d7b63b7c8616a120c0fe7a70db2f59b,Poor Doge,PDOGE,0
0x27a339d9b59b21390d7209b78a839868e319301b,OpenWorld,OPEN,0
0xf1b6460e7fa76e7afddfe20740c260b0ec6807a8,Speciex,spex,0
0x6306e883493824ccf606d90e25f68a28e47b98a3,Extend Finance,EXF,0
0xf0902eb0049a4003793bab33f3566a22d2834442,Glitch,GLCH,0
0x1c9491865a1de77c5b6e19d2e6a5f1d7a6f2b25f,Antimatter.Finance Mapping Token,MATTER,0
0x5ff325ec2cde57373cb3db511f96a33dc92e1986,BABY HIPPO,BabyHippo,0
0x4FdD92Bd67Acf0676bfc45ab7168b3996F7B4A3B,Reva Token,REVA,0
0x9158df7da69b048a296636d5de7a3d9a7fb25e88,Kalijo,SEED,0
0x6Ad0F087501Eee603AeDa0407c52864bc7f83322,META FACE,MEFA,0
0x20d39a5130f799b95b55a930e5b7ebc589ea9ed8,Heroes&Empires,HE,0
0x9e1170c12fddd3b00fec42ddf4c942565d9be577,Space Token,SPACE,0
0xdaacb0ab6fb34d24e8a67bfa14bf4d95d4c7af92,pNetwork Token,PNT,0
0x73ff5dd853cb87c144f463a555dce0e43954220d,MetaFabric,FABRIC,0
0x52419258e3fa44deac7e670eadd4c892b480a805,StarShip,STARSHIP,0
0xce1e3cc1950d2aaeb47de04de2dec2dc86380e0a,Ethos Reserve Note,ERN,0
0x6cda2862fd4B88CCFA522FFeD66bC4277e7D9Cc9,Neurashi,NEI,0
0x5f84ce30dc3cf7909101c69086c50de191895883,Venus Reward Token,VRT,0
0xfeb4e9b932ef708c498cc997abe51d0ee39300cf,GetKicks,KICKS,0
0xf7844cb890f4c339c497aeab599abdc3c874b67a,NFTArt.Finance,NFTART,0
0xc10358f062663448a3489fc258139944534592ac,Blockchain Monster Coin,BCMC,0
0x8a5d7fcd4c90421d21d30fcc4435948ac3618b2f,Cake Monster,MONSTA,0
0x965b0df5bda0e7a0649324d78f03d5f7f2de086a,Poly-Peg COOK,COOK,0
0x22439be3aebc1590b05e3243780ed4156b629604,DAFI Token,DAFI,0
0x0de08c1abe5fb86dd7fd2ac90400ace305138d5b,Wrapped Idena,iDNA,0
0xe4e8e6878718bfe533702d4a6571eb74d79b0915,LunaChow on xDai from xDai,LUCHOW,0
0x84F4f7cdb4574C9556A494DaB18ffc1D1D22316C,KING SHIBA,KINGSHIB,0
0x5ca42204cdaa70d5c773946e69de942b85ca6706,Position Token,POSI,0
0xef43bf8c6430a615bba48987ae2522e3a3be0a18,SAYCOIN,SAY,0
0x90a1E4BBADE88366dC44436535f1571d95e666c7,FreewayToken,FWT,0
0xc0c6e4c6e70c6231b20979bda581a66f062a7967,AtariToken,bATRI,0
0xa0bed124a09ac2bd941b10349d8d224fe3c955eb,DePay,DEPAY,0
0x921d3a6ed8223afb6358410f717e2fb13cbae700,QRKITA TOKEN,QRT,0
0xa4e208c627f3adc60165c2a9fe79d73f4e8dd760,Kaby Gaming Token,KGT,0
0x19cd9B8e42d4EF62c3EA124110D5Cfd283CEaC43,BattleInfinity,IBAT,0
0x31471e0791fcdbe82fbf4c44943255e923f1b794,Plant vs Undead Token,PVU,0
0x4d61577d8fd2208a0afb814ea089fdeae19ed202,VFOX,VFOX,0
0xd52669712f253cd6b2fe8a8638f66ed726cb770c,Curate,XCUR,0
0x69a1913d334b524ea1632461c78797c837ca9fa6,Rio Fuel Token,RFuel,0
0x1B2fdB1626285B94782af2Fda8e270E95cEbC3b4,SOAKMONT V2,SKMT,0
0x154a9f9cbd3449ad22fdae23044319d6ef2a1fab,CryptoBlades Skill Token,SKILL,0
0x826e5ec70dbc5607ff9218011fbb97f9a8d97953,TravelCare,TRAVEL,0
0xe1a0ce8b94c6a5e4791401086763d7bd0a6c18f5,DeFiAI Token,DEFIAI,0
0xf952fc3ca7325cc27d15885d37117676d25bfda6,Goose Golden Egg,EGG,0
0x9573c88ae3e37508f87649f87c4dd5373c9f31e0,Monsta Infinite Token,MONI,0
0x2b15bc62d1fb46ade4763a3c5ea0917460bb25f1,Morphose Token,MORPH,0
0xee9801669c6138e84bd50deb500827b776777d28,O3 Swap Token,O3,0
0x68b5edb385b59e30a7a7db1e681a449e94df0213,Silva Token,SILVA,0
0x92eD61FB8955Cc4e392781cB8b7cD04AADc43D0c,Oggy Inu,OGGY,0
0xb5389a679151c4b8621b1098c6e0961a3cfee8d4,Super Launcher,LAUNCH,0
0xad6742a35fb341a9cc6ad674738dd8da98b94fb1,Wombat Token,WOM,0
0x92a42db88ed0f02c71d439e55962ca7cab0168b5,Tardigrades.Finance,TRDG,0
0xe8377a076adabb3f9838afb77bee96eac101ffb1,MetaSoccer Universe,MSU,0
0xA3499dd7dBBBD93CB0f8303f8a8AcE8D02508E73,Lovelace,LACE,0
0x7029f86dc4634c5d59ee3f1578c193783505e2c1,TrustPad 2.0,TPAD,0
0xb09fe1613fe03e7361319d2a43edc17422f36b09,Bogged Finance,BOG,0
0x43adc41cf63666ebb1938b11256f0ea3f16e6932,DOGEWHALE,DOGEWHALE,0
0x7d38315b92d0E7A85B35B2b7FE969B25935619D7,Ecoin Finance,ECOIN,0
0xbb38f4b6e289aa900505c92bd9743bd4d3c8d2de,Ethereum Meta,ETHM,0
0xd632bd021a07af70592ce1e18717ab9aa126decb,Kangal,bKANGAL,0
0xb067c1dd69d41ffa29f959901c91aa7731cc4e26,Multichain WSPP,mWSPP,0
0x46d502fac9aea7c5bc7b13c8ec9d02378c33d36f,WolfSafePoorPeople,WSPP,0
0x4a713ee4deb88a8c2abd77afed415201edb6f1fa,CUMSTAR,CUMSTAR,0
0xd8a1734945b9ba38eb19a291b475e31f49e59877,Shard,SHARD,0
0x66cafcf6c32315623c7ffd3f2ff690aa36ebed38,Brokoli Token [via ChainPort.io],BRKL,0
0xde9a73272bc2f28189ce3c243e36fafda2485212,Channels,CAN,0
0xd39ba5680e5a59ed032054485a0a8d2d5a6a2366,Mcoin,MCOIN,0
0x6cb755c4b82e11e727c05f697c790fdbc4253957,COGI Coin,COGI,0
0x8fc4532be3003fb5a3a2f9afc7e95b3bfbd5faab,ARCONA,ARCONA,0
0x7269d98af4aa705e0b1a5d8512fadb4d45817d5a,Shirtum,SHI,0
0x9720ca160bbd4e7f3dd4bb3f8bd4227ca0342e63,GMPD,GMPD,0
0xd8cb4c2369db13c94c90c7fd3bebc9757900ee6b,NapoleonX Token,NPXB,0
0xc7d8d35eba58a0935ff2d5a33df105dd9f071731,Hedget,HGET,0
0x4ef285c8cbe52267c022c39da98b97ca4b7e2ff9,pTokens ORE [via ChainPort.io],ORE,0
0xbc420bc2c015d1579f77e4a5c68270b75f2ddb9d,CherrySwap Token,CHE,0
0xd882739fca9cbae00f3821c4c65189e2d7e26147,The 4th Pillar Token on xDai from xDai,FOUR,0
0xe52a736828c782c2a4a345bbe8052aed010fc82d,Huanghuali Token,HLT,0
0x43f5b29D63ceDC5a7c1724dbB1D698FDe05Ada21,Fodl,FODL,0
0x7c1b2f618569789941b88680966333f3e8fedc61,XProject,XPRO,0
0x2024b9be6b03f2a57d3533ae33c7e1d0b0b4be47,Bitcointry Token,BTTY,0
0xaf6162DC717CFC8818eFC8d6f46a41Cf7042fCBA,Universal Store of Value,USV,0
0x30807d3b851a31d62415b8bb7af7dca59390434a,RadioShack Token,RADIO,0
0xd9025e25bb6cf39f8c926a704039d2dd51088063,Coinary Token,CYT,0
0x461ab4D656BC22230A650d9d37E1c85F90BFeD02,Airtok,AIRTOK,0
0xc1A59a17F87ba6651Eb8E8F707db7672647c45bD,Lunar,LNR,0
0x657b632714e08ac66b79444ad3f3875526ee6689,Ftribe Fighters Coin,F2C,0
0x01E0d17a533E5930A349C2BB71304F04F20AB12B,REVOLVE_GAMES,RPG,0
0x638EEBe886B0e9e7C6929E69490064a6C94d204d,Hector,HEC,0
0xd1e007d66470d3f775f1d4de52ed158fcc3b7189,Art Can Die,DIE,0
0x2456BBAD80BfAD346AecEa45fA38C81a6963132D,Meta Ruffy,MR,0
0x82190d28E710ea9C029D009FaD951c6F1d803BB3,Life Crypto,LIFE,0
0xf1b602fc211e3e2976ef44e4017b764a778197e0,MTG,MTG,0
0x8c18ffd66d943c9b0ad3dc40e2d64638f1e6e1ab,HerityNetwork,HER,0
0x4ba0057f784858a48fe351445c672ff2a3d43515,Kalmar Token,KALM,0
0x948d2a81086a075b3130bac19e4c6dee1d2e3fe8,Helmet.insure Governance Token,Helmet,0
0xD20738760aEDeDa73F6CD91A3D357746e0283A0E,Tanks,TANKS,0
0x1d6Cbdc6b29C6afBae65444a1f65bA9252b8CA83,TOR,TOR,0
0xf48f91df403976060cC05dBbf8A0901b09fdeFd4,Minu,MINU,0
0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,ApeSwapFinance Banana,BANANA,0
0x72cfd829bbda21f812f57c7012a5bf434cb6e7b3,Stronghands Finance,ISHND,0
0x56a0f16af7c8098141b363094fcf864d52831326,Yearn Secure,YSEC,0
0xbd2c43da85d007b0b3cd856fd55c299578d832bc,LQT Token,LQT,0
0x7a9f28eb62c791422aa23ceae1da9c847cbec9b0,yieldwatch,WATCH,0
0x89dB9B433FeC1307d3dc8908f2813e9f7a1d38F0,Unidef,U,0
0xd98560689c6e748dc37bc410b4d3096b1aa3d8c2,DeFi For You.,DFY,0
0x6ca5fac496bf94345958635e6e6171dfe78f36bb,MoonsDust,MOOND,0
0x6b8227a0e18bd35a10849601db194b24aab2c8ea,GoSwapp,GOFI,0
0x99945f484EBc48F5307cC00cF8dCF8d6D3d4B017,SwiftCash Team Wrapped SWIFT,wSWIFT,0
0x9A2478C4036548864d96a97Fbf93f6a3341fedac,ZILLION AAKAR XO,ZAX,0
0x936b6659ad0c1b244ba8efe639092acae30dc8d6,CO,CO,0
0xfb288d60d3b66f9c3e231a9a39ed3f158a4269aa,Plasma,PPAY,0
0x27d72484f1910F5d0226aFA4E03742c9cd2B297a,Moonscape,MSCP,0
0x07f5ceded6b3dba557b3663edc8941fb37b63945,Little Angry Bunny v2,LAB v2,0
0x4136129ac3ac90cf9817548b24d35e73e9457e05,EDE,EDE,0
0x8530b66ca3ddf50e0447eae8ad7ea7d5e62762ed,Meta Doge,METADOGE,0
0xc75aa1fa199eac5adabc832ea4522cff6dfd521a,HedgePay,HPAY,0
0x65ad6a2288b2dd23e466226397c8f5d1794e58fc,GamyFi,GFX,0
0x5530ec23f4ee1521182bd158c09f4ca7efec1ef0,Orion Money Token [via ChainPort.io],ORION,0
0xc7091aa18598b87588e37501b6ce865263cd67ce,CheesecakeSwap Token,CCAKE,0
0x77774a06271d6a305caccdbc06f847def05c7777,Gyrowin,GW,0
0xEa51801b8F5B88543DdaD3D1727400c15b209D8f,Inuko Coin,INUKO,0
0xA58950F05FeA2277d2608748412bf9F802eA4901,Wall Street Games,WSG,0
0x790be81c3ca0e53974be2688cdb954732c9862e1,CafeSwap Token,BREW,0
0x15C5bE2f72d2f8211CA1CF3D29F058f2b844FfC6,AADex Finance,$ADE,0
0x8bd778b12b15416359a227f0533ce2d91844e1ed,SakeToken,SAKE,0
0xE2EB47954e821DC94e19013677004cD59Be0b17f,Triall,TRL,0
0xB955B4cAb9Aa3B49E23AEB5204EBc5fF6678E86D,Asian Fintech,Afin,0
0xa9c41a46a6b3531d28d5c32f6633dd2ff05dfb90,WaultSwap,WEX,0
0xF8fC63200e181439823251020d691312FDcF5090,ExzoCoin 2.0,EXZO,0
0xbfea674ce7d16e26e39e3c088810367a708ef94c,April Token,APRIL,0
0xdc0f0a5719c39764b011edd02811bd228296887c,DOS Network Token BEP20,DOS,0
0x77018282fd033daf370337a5367e62d8811bc885,$Poolz Finance [via ChainPort.io],POOLZ,0
0x0e7beec376099429b85639eb3abe7cf22694ed49,Buni Token,BUNI,0
0xd0aa796e2160ED260c668E90aC5f237b4eBd4b0d,Waifu,Waifu,0
0xe369fec23380f9f14ffd07a1dc4b7c1a9fdd81c9,Froyo,Froyo,0
0x357159112CF045Fe3E1CfE9E63C6707599D2F615,Rapidz Token,RPZX,0
0x4a0a3902e091cdb3aec4279a6bfac50297f0a79e,Vera,VERA,0
0x4ee438be38f8682abb089f2bfea48851c5e71eaf,Cryptonovae,YAE,0
0xBC648Cbd7B2B2c666f9f46aC5C5Ce6ee77f9C407,WorkQuest Token,WQT,0
0x0A356f512f6fCE740111ee04Ab1699017a908680,UNIFARM Token,UFARM,0
0xf67006f8d22edEbd1191f3E728ab9a90289e6C38,LittleBabyDoge,LBD,0
0x9b71b5511998e0798625b8fa74e86d8192de78c1,Kripton,LPK,0
0x5a29c96fa93ffa8845fb7f8616a03aa85fcc11d6,France REV Finance,FRF,0
